"id","title","code","crm_subject_id","agency_id","departemant_id","is_closed","created_at","updated_at","lastupdatemessage","subject_id"
"1756","فیلتر جدید برای جستجو بر اساس *شماره تلفن*","11753","1","258","1","1","25/7/2025 19:16:13","22/9/2025 11:26:43","22/9/2025 11:26:43","0"
"1757","درخواستی در خصوص فعال‌سازی یوزرها","11754","1","258","1","1","25/7/2025 21:18:40","22/9/2025 11:25:49","22/9/2025 11:25:49","0"
"1758","اصلاح مشکل تصاویر در بتا","11755","1","723","1","1","26/7/2025 10:06:16","27/7/2025 01:55:47","27/7/2025 01:55:47","0"
"1759","Inquiry on Invoice Processing - Invoice No. #LM1394","11756","1","256","1","1","26/7/2025 16:02:36","26/7/2025 16:37:20","26/7/2025 16:37:20","0"
"1760","Inquiry on Invoice Processing - Invoice No. #LM1395","11757","1","256","1","1","26/7/2025 16:07:24","26/7/2025 16:37:32","26/7/2025 16:37:32","0"
"1761","اجرای ایشو مستقیم برای Fly erbil در ساپلایر cloudfares","11758","1","837","1","3","26/7/2025 17:03:50","27/7/2025 12:08:50","26/7/2025 17:03:50","0"
"1762","اجرای ایشو مستقیم برای Fly erbil در ساپلایر cloudfares ","11759","1","837","1","1","26/7/2025 17:12:59","9/9/2025 16:24:36","9/9/2025 16:24:36","0"
"1763","نمایش صحیح اطلاعات یوزر در تمپلیت سیبر","11760","1","9015","1","1","27/7/2025 00:58:57","5/10/2025 17:02:18","5/10/2025 17:02:18","0"
"1764","Solved","11761","1","9015","1","1","27/7/2025 01:04:17","27/7/2025 01:08:48","27/7/2025 01:08:48","0"
"1765","Inquiry on Invoice Processing - Invoice No. #LM1396","11762","1","258","1","1","27/7/2025 11:44:14","27/7/2025 12:08:22","27/7/2025 12:08:22","0"
"1766","Inquiry on Invoice Processing - Invoice No. #LM1397","11763","1","256","1","1","27/7/2025 17:08:10","27/7/2025 20:17:06","27/7/2025 20:17:06","0"
"1767","برطرف کردن مشکل Invalid Gender در پرواز ساهای نیرا","11764","1","9015","1","1","27/7/2025 20:18:30","12/8/2025 15:10:00","12/8/2025 15:10:00","0"
"1768","بررسی مشکل عدم نمایش همه فیلد های الزامی پسنجر پکیج","11765","1","723","1","1","29/7/2025 09:34:02","9/9/2025 16:25:43","9/9/2025 16:25:43","0"
"1769","Inquiry on Invoice Processing - Invoice No. #LM1398","11766","1","256","1","3","30/7/2025 02:16:50","30/7/2025 10:59:26","30/7/2025 02:16:50","0"
"1770","اصلاح ui: اصلاح عرض کلیدهای سرچ","11767","1","267","1","1","30/7/2025 09:35:13","9/9/2025 16:27:01","9/9/2025 16:27:01","0"
"1771","اعمال پیام خطا در صورت تغییر زمان یا تاریخ پرواز در مرحله Revalidate","11768","1","889","2","3","30/7/2025 10:13:30","30/7/2025 10:59:11","30/7/2025 10:13:30","0"
"1772","Inquiry on Invoice Processing - Invoice No. #LM1399","11769","1","256","1","1","30/7/2025 10:53:19","30/7/2025 15:57:53","30/7/2025 15:57:53","0"
"1773","اصلاح نمایش مقادیر کشور در صفحه پسنجر","11770","1","723","1","1","30/7/2025 15:43:07","9/9/2025 16:28:00","9/9/2025 16:28:00","0"
"1774","Inquiry on Invoice Processing - Invoice No. #LM1400","11771","1","256","1","1","31/7/2025 12:55:33","31/7/2025 17:59:36","31/7/2025 17:59:36","0"
"1775","فیچر: اضافه کردن اکسترا سرویس برای پکیج","11772","1","267","1","1","2/8/2025 10:34:25","8/12/2025 09:44:38","8/12/2025 09:44:38","0"
"1776","Inquiry on Invoice Processing - Invoice No. #LM1401","11773","1","256","1","1","2/8/2025 11:39:31","2/8/2025 15:11:35","2/8/2025 15:11:35","0"
"1777","Inquiry on Invoice Processing - Invoice No. #LM1402","11774","1","256","1","1","2/8/2025 12:43:50","2/8/2025 15:13:04","2/8/2025 15:13:04","0"
"1778","اصلاح فیلد لاگیچ در ساپلایر میستی فلای درصورت پی سی لاگیج SB","11775","1","9015","2","1","2/8/2025 16:29:47","22/9/2025 11:29:36","22/9/2025 11:29:36","0"
"1779","مستندسازی کامل معماری و فرآیندهای پلتفرم (دیاگرام‌ها و مستندات فنی)","11776","1","6","1","3","3/8/2025 08:43:35","3/8/2025 11:45:30","3/8/2025 08:43:35","0"
"1780","تدوین چک‌لیست شفاف و سلسله‌مراتبی برای تغییرات در لایه سرورهای پروداکشن","11777","1","6","1","3","3/8/2025 08:45:41","3/8/2025 11:45:41","3/8/2025 08:45:41","0"
"1781","هاید شدن برند No Baggage در ساپلایر ایرعربیا برای کلود فیرز","11778","1","9014","2","1","3/8/2025 10:24:48","9/9/2025 16:28:31","9/9/2025 16:28:31","0"
"1782","Inquiry on Invoice Processing - Invoice No. #LM1403","11779","1","256","1","1","3/8/2025 12:13:15","3/8/2025 15:48:28","3/8/2025 15:48:28","0"
"1783","اصلاح ساختار و مکانیزم ورکرهای پروژه‌های مختلف برای تخصیص بهینه رم و افزودن قابلیت مانیتورینگ","11780","1","6","1","3","3/8/2025 12:13:21","3/8/2025 17:45:01","3/8/2025 17:44:57","0"
"1784","پیاده‌سازی ماژول کاهش حجم و تغییر فرمت فایل‌ها در فایل‌سنتر به صورت خودکار هنگام آپلود","11781","1","6","1","3","3/8/2025 12:16:09","10/8/2025 17:12:19","10/8/2025 17:07:49","0"
"1785","استوری پاکسازی و بهینه‌سازی زیرساخت","11782","1","6","1","3","3/8/2025 12:40:03","4/8/2025 09:36:26","3/8/2025 17:47:29","0"
"1786"," مشکل نمایش ماه‌ها در تغییر تقویم پرواز","11783","1","6","1","1","4/8/2025 07:37:35","9/9/2025 16:31:04","9/9/2025 16:31:04","0"
"1787","عدم نمایش نتایج پرواز در اولین جستجو","11784","1","6","1","1","4/8/2025 07:40:06","12/8/2025 15:10:45","12/8/2025 15:10:45","0"
"1788","پیاده‌سازی قابلیت انتخاب صندلی و وعده غذایی برای ساپلایر AirArabia ","11785","1","6","1","3","4/8/2025 07:53:42","4/8/2025 08:21:47","4/8/2025 07:53:42","0"
"1789","استوری توسعه SEO مارکت پلیس","11786","1","6","1","3","4/8/2025 09:30:37","4/8/2025 11:19:29","4/8/2025 09:30:37","0"
"1790","رفع مشکلات تسک 3 رقم رقم جدا کردن ارقام در صفحات پرداخت و فیلدهای مربوطه","11787","1","9014","2","1","4/8/2025 09:35:57","12/8/2025 15:11:26","12/8/2025 15:11:26","0"
"1791","Inquiry on Invoice Processing - Invoice No. #LM1404","11788","1","256","1","1","4/8/2025 10:57:51","4/8/2025 11:19:12","4/8/2025 11:19:12","0"
"1792","تکمیل اصول SEO در قالب فعلی","11789","1","9014","2","3","4/8/2025 11:02:23","4/8/2025 11:18:57","4/8/2025 11:02:23","0"
"1793","افزودن اسکریپت و استایل اختصاصی برای صفحات سئو","11790","1","9014","1","1","4/8/2025 11:02:52","4/8/2025 11:13:06","4/8/2025 11:13:06","0"
"1794","افزودن متاتگ‌ها به صفحات کلیدی","11791","1","9014","2","1","4/8/2025 11:03:04","28/9/2025 15:24:27","28/9/2025 15:24:27","0"
"1795","افزودن اسکریپت و استایل اختصاصی برای صفحات سئو","11792","1","9014","2","3","4/8/2025 11:03:43","4/8/2025 11:18:35","4/8/2025 11:03:43","0"
"1796","تکمیل و بررسی سایت‌مپ‌ها","11793","1","9014","2","1","4/8/2025 11:04:23","28/9/2025 15:24:45","28/9/2025 15:24:45","0"
"1797","استوری توسعه SEO مارکت پلیس","11794","1","9014","2","3","4/8/2025 11:04:39","4/8/2025 11:18:13","4/8/2025 11:04:39","0"
"1798","Inquiry on Invoice Processing - Invoice No. #LM1405","11795","1","271","1","1","4/8/2025 12:01:24","6/8/2025 10:24:27","6/8/2025 10:24:27","0"
"1799","انتقال تمامی دیتاها و جداولی که به نوعی با موضوع کش مرتبط هستند به سرور ردیس","11796","1","265","2","3","4/8/2025 13:00:29","10/8/2025 16:29:27","10/8/2025 16:29:21","0"
"1800","درخواست بررسی جدی برای مهاجرت از او اس سوکت به اچ تی تی پی برای ارتباطات ای پی آی بین پروژه ها","11797","1","265","2","3","4/8/2025 13:27:04","10/8/2025 16:35:28","10/8/2025 16:35:24","0"
"1801","حذف بعضی از انواع meal در ساپلایر کلودفیرز ","11798","1","837","1","1","5/8/2025 09:23:46","12/8/2025 15:11:48","12/8/2025 15:11:48","0"
"1802","Inquiry on Invoice Processing - Invoice No. #LM1406","11799","1","287","1","1","5/8/2025 11:29:35","26/11/2025 17:27:54","26/11/2025 17:27:54","0"
"1803","دیزاین سیستم: پیکربندی تیلویند","11800","1","267","1","1","5/8/2025 15:11:35","28/9/2025 15:23:46","28/9/2025 15:23:46","0"
"1804","ui-components: انتقال کامل صفحات پسنجر فرم به یک صفحه","11801","1","267","1","1","5/8/2025 15:17:20","28/9/2025 15:23:07","28/9/2025 15:23:07","0"
"1805","استوری تکمیل فیچرهای ساپلایر accelearo ","11802","1","6","1","3","5/8/2025 15:28:21","5/8/2025 20:57:23","5/8/2025 20:57:16","0"
"1806","پیاده سازی Branded Fares برای ساپلایر accelearo ","11803","1","6","1","3","6/8/2025 08:26:19","6/8/2025 11:26:59","6/8/2025 08:26:19","0"
"1807","structure: اصلاح سرچ ریزالت ها","11804","1","267","1","1","6/8/2025 10:10:08","17/8/2025 15:58:53","17/8/2025 15:58:53","0"
"1808","فیلتر هتل ها در صفحه سرچ ریزالت","11805","1","266","2","1","6/8/2025 12:06:31","26/10/2025 17:15:12","26/10/2025 17:15:12","0"
"1809","مقادیر نامعتبر فیلد های سرچ","11806","1","266","2","1","6/8/2025 12:18:19","10/11/2025 15:55:51","10/11/2025 15:55:51","0"
"1810","فیکس شدن فوتر در پایین صفحه","11807","1","266","2","1","6/8/2025 12:41:45","26/10/2025 17:19:46","26/10/2025 17:19:46","0"
"1811","نمایش نادرست تاریخ در هنگام تغییر تقویم شمسی به میلادی","11808","1","266","2","3","6/8/2025 12:54:43","9/8/2025 11:03:52","6/8/2025 12:54:43","0"
"1812","ارسال otp در فرم لاگین","11809","1","266","2","1","6/8/2025 15:00:14","9/9/2025 16:32:08","9/9/2025 16:32:08","0"
"1813","Inquiry on Invoice Processing - Invoice No. #LM1407","11810","1","256","1","1","7/8/2025 10:28:01","7/8/2025 13:51:34","7/8/2025 13:51:34","0"
"1814","اجرای ایشو مستقیم برای Fly Cham در ساپلایر cloudfares ","11811","1","837","1","1","9/8/2025 09:23:49","9/9/2025 16:33:51","9/9/2025 16:33:51","0"
"1815","مشکل نمایش Duration پرواز ها در ساپلایر تاپ  تراول","11812","1","9014","2","1","9/8/2025 11:17:28","5/10/2025 17:02:35","5/10/2025 17:02:35","0"
"1816","ui components: انتقال کامپوننت های پسنجر فرم","11813","1","267","1","1","10/8/2025 10:49:21","28/9/2025 15:22:38","28/9/2025 15:22:38","0"
"1817","استفاده از ردیس برای دریافت نود ها","11814","1","263","1","3","10/8/2025 11:33:08","10/8/2025 15:08:27","10/8/2025 11:33:08","0"
"1818","APP:عدم نمایش همه اتاق‌های انتخاب‌شده در فرم اطلاعات مسافران پکیج","11815","1","6","1","1","11/8/2025 08:31:47","9/9/2025 16:34:47","9/9/2025 16:34:47","0"
"1819","APP:عدم امکان حذف اتاق از ابتدا یا وسط لیست در صفحه انتخاب اتاق‌های پکیج","11816","1","6","1","1","11/8/2025 08:35:52","9/9/2025 16:35:11","9/9/2025 16:35:11","0"
"1820","APP:مشکل رفرش و نمایش لاگین پس از لاگین هنگام بوک پرواز","11817","1","6","1","1","11/8/2025 08:45:52","5/10/2025 17:03:33","5/10/2025 17:03:33","0"
"1821","خطا در هنگام انتخاب پرواز لوکال دوطرفه","11818","1","266","2","1","11/8/2025 15:23:58","26/10/2025 17:14:47","26/10/2025 17:14:47","0"
"1822","خطا در هنگام ثبت پسنجر فرم در ایونت ها","11819","1","266","2","1","11/8/2025 15:33:49","3/11/2025 15:18:54","3/11/2025 15:18:54","0"
"1823","مستندسازی معماری و فرآیندهای مرتبط با ساپلایرها","11820","1","6","1","3","12/8/2025 09:10:36","12/8/2025 09:39:04","12/8/2025 09:10:36","0"
"1824","Inquiry on Invoice Processing - Invoice No. #LM1408","11821","1","256","1","1","12/8/2025 09:24:22","12/8/2025 09:48:48","12/8/2025 09:48:48","0"
"1825","optimization:  بهینه‌سازی تصاویر داینامیک با حفظ SEO","11822","1","267","1","1","12/8/2025 10:27:20","16/11/2025 17:17:36","16/11/2025 17:17:36","0"
"1826","مطالعه: بررسی امکان مهاجرت پروژه فعلی به Nuxt 4 و مستندسازی تغییرات","11823","1","267","1","1","12/8/2025 10:35:49","26/10/2025 17:18:42","26/10/2025 17:18:42","0"
"1827","باگ در نمایش اطلاعات هتل لوکال در مارکت پلیس","11824","1","266","2","3","12/8/2025 14:09:30","12/8/2025 15:29:51","12/8/2025 14:09:30","0"
"1828","تغییر پروسه برند در پروژه مارکت پلیس و ساپلایر ","11825","1","837","1","1","13/8/2025 12:21:44","13/8/2025 15:14:36","13/8/2025 15:14:36","0"
"1829","تغییر پروسه برند در پروژه مارکت پلیس و ساپلایر ","11826","1","837","1","1","13/8/2025 12:24:27","13/8/2025 15:14:49","13/8/2025 15:14:49","0"
"1830","تغییر پروسه برند در پروژه مارکت پلیس و ساپلایر ","11827","1","837","1","1","13/8/2025 12:26:08","13/8/2025 15:15:01","13/8/2025 15:15:01","0"
"1831","تغییر پروسه برند در پروژه مارکت پلیس و ساپلایر","11828","1","837","1","3","13/8/2025 12:27:20","13/8/2025 22:35:03","13/8/2025 22:34:59","0"
"1832","تغییر سناریو auth v5  به درخواست آژانس fly4all","11829","1","889","1","1","13/8/2025 14:57:16","22/9/2025 11:28:29","22/9/2025 11:28:29","0"
"1833","refactor: package service","11830","1","267","1","1","16/8/2025 10:37:52","21/10/2025 16:38:17","21/10/2025 16:38:17","0"
"1834","جمع بندی و انجام تست کیسهای ساپلایر رایناتور ","11831","1","837","1","3","16/8/2025 11:07:42","16/8/2025 12:11:18","16/8/2025 11:07:42","0"
"1835","نمایش نادرست قیمت در Booking Management برای بوک‌های قدیمی فلای4آل","11832","1","9015","1","1","16/8/2025 16:13:26","5/10/2025 16:37:41","5/10/2025 16:37:41","0"
"1836","refactor: visa result","11833","1","267","1","1","18/8/2025 14:18:55","28/9/2025 15:33:48","28/9/2025 15:33:48","0"
"1837","feature: فعال کردن اپن ریترن ","11834","1","267","1","3","18/8/2025 15:56:16","18/8/2025 16:44:06","18/8/2025 16:43:33","0"
"1838","unit test: تست نویسی برای کامپوننت reset password 101","11835","1","267","1","3","18/8/2025 16:09:57","18/8/2025 16:47:41","18/8/2025 16:46:17","0"
"1839","یه تیکت بزن برای انتقال جدول search_queries به pgsql","11836","1","837","1","1","18/8/2025 16:51:36","18/8/2025 21:32:06","18/8/2025 21:32:06","0"
"1840","optimization:  اصلاح APIs call","11837","1","267","1","1","18/8/2025 16:54:09","28/9/2025 15:31:59","28/9/2025 15:31:59","0"
"1841","    انتقال جدول search_queries به pgsql","11838","1","837","1","1","18/8/2025 16:56:07","30/11/2025 14:36:46","30/11/2025 14:36:46","0"
"1842","استوری  بهبود لیست بوکینگ ها در Admin-panel  ","11839","1","6","1","3","19/8/2025 11:24:47","19/8/2025 12:55:55","19/8/2025 11:24:47","0"
"1843","نمایش و مدیریت لیست بوکینگ‌های ویزا در Admin Panel","11840","1","6","1","3","19/8/2025 11:32:02","19/8/2025 12:56:28","19/8/2025 11:32:02","0"
"1844","نمایش و مدیریت لیست بوکینگ‌های تور در Admin Panel","11841","1","6","1","3","19/8/2025 11:35:11","19/8/2025 12:56:46","19/8/2025 11:35:11","0"
"1845","نمایش و مدیریت لیست بوکینگ‌های ایونت در Admin Panel","11842","1","6","1","3","19/8/2025 11:36:10","19/8/2025 12:56:59","19/8/2025 11:36:10","0"
"1846","پیاده‌سازی و مدیریت محاسبه فیلترها در صفحه Bookings در Admin Panel","11843","1","6","1","3","19/8/2025 11:37:18","19/8/2025 12:57:20","19/8/2025 11:37:18","0"
"1847","نمایش و مدیریت لیست بوکینگ‌های پکیج در Admin Panel","11844","1","6","1","3","19/8/2025 12:20:13","19/8/2025 13:13:23","19/8/2025 12:20:13","0"
"1848","استوری راه اندازی بخش Reports","11845","1","6","1","1","19/8/2025 16:58:48","28/10/2025 13:48:01","28/10/2025 13:48:01","0"
"1849","نصب و راه‌اندازی Kafka در بک‌آفیس","11846","1","6","1","1","19/8/2025 16:59:45","28/10/2025 13:48:33","28/10/2025 13:48:33","0"
"1850","بروزرسانی و نگهداری جداول نودها با Kafka","11847","1","6","1","1","19/8/2025 17:00:33","28/10/2025 13:49:06","28/10/2025 13:49:06","0"
"1851","بروزرسانی جدول گزارش بوکینگ‌ها پس از Issue توسط Supplier و Back-Office","11848","1","6","1","1","19/8/2025 17:02:46","28/10/2025 13:49:36","28/10/2025 13:49:36","0"
